metric,group_dimension,group_value,unit,bin_lower_exclusive,bin_upper_inclusive,bin_label,bin_count,bin_share,cumulative_count,cumulative_share,total_count
turn_gap_seconds,all,all,seconds,44.6683592150963,50.11872336272722,"(44.6683592,50.1187234]",2608,0.00850628023105249,279339,0.9110950204992221,306597
turn_gap_seconds,all,all,seconds,50.11872336272722,56.23413251903491,"(50.1187234,56.2341325]",1523,0.004967432818977355,280862,0.9160624533181995,306597
turn_gap_seconds,all,all,seconds,56.23413251903491,63.09573444801933,"(56.2341325,63.0957344]",2241,0.0073092691709312225,283103,0.9233717224891307,306597
turn_gap_seconds,all,all,seconds,63.09573444801933,70.79457843841381,"(63.0957344,70.7945784]",2048,0.006679778340949194,285151,0.9300515008300799,306597
turn_gap_seconds,all,all,seconds,70.79457843841381,79.43282347242814,"(70.7945784,79.4328235]",1110,0.0036203876750261744,286261,0.9336718885051061,306597
turn_gap_seconds,all,all,seconds,79.43282347242814,89.12509381337455,"(79.4328235,89.1250938]",986,0.0032159479707890163,287247,0.936887836475895,306597
turn_gap_seconds,all,all,seconds,89.12509381337455,100.0,"(89.1250938,100]",1039,0.003388813328245221,288286,0.9402766498041403,306597
turn_gap_seconds,all,all,seconds,100.0,112.2018454301963,"(100,112.201845]",915,0.002984373624008063,289201,0.9432610234281483,306597
turn_gap_seconds,all,all,seconds,112.2018454301963,125.89254117941675,"(112.201845,125.892541]",1846,0.006020933016304791,291047,0.9492819564444531,306597
turn_gap_seconds,all,all,seconds,125.89254117941675,141.2537544622754,"(125.892541,141.253754]",871,0.0028408627612142323,291918,0.9521228192056673,306597
turn_gap_seconds,all,all,seconds,141.2537544622754,158.48931924611142,"(141.253754,158.489319]",849,0.0027691073298173174,292767,0.9548919265354847,306597
turn_gap_seconds,all,all,seconds,158.48931924611142,177.82794100389228,"(158.489319,177.827941]",794,0.002589718751325029,293561,0.9574816452868097,306597
turn_gap_seconds,all,all,seconds,177.82794100389228,199.52623149688787,"(177.827941,199.526231]",803,0.0026190732459874036,294364,0.9601007185327971,306597
turn_gap_seconds,all,all,seconds,199.52623149688787,223.872113856834,"(199.526231,223.872114]",725,0.002364667625580159,295089,0.9624653861583773,306597
turn_gap_seconds,all,all,seconds,223.872113856834,251.18864315095797,"(223.872114,251.188643]",826,0.0026940902879023605,295915,0.9651594764462796,306597
turn_gap_seconds,all,all,seconds,251.18864315095797,281.8382931264455,"(251.188643,281.838293]",2038,0.006647162235768778,297953,0.9718066386820484,306597
