metric,group_dimension,group_value,unit,bin_lower_exclusive,bin_upper_inclusive,bin_label,bin_count,bin_share,cumulative_count,cumulative_share,total_count
turns_per_simulator_session,provider,codex,turns,23,26,"(23,26]",109,0.03507078507078507,2006,0.6454311454311454,3108
turns_per_simulator_session,provider,codex,turns,26,29,"(26,29]",84,0.02702702702702703,2090,0.6724581724581724,3108
turns_per_simulator_session,provider,codex,turns,29,32,"(29,32]",61,0.019626769626769628,2151,0.6920849420849421,3108
turns_per_simulator_session,provider,codex,turns,32,36,"(32,36]",77,0.024774774774774775,2228,0.7168597168597168,3108
turns_per_simulator_session,provider,codex,turns,36,40,"(36,40]",63,0.02027027027027027,2291,0.7371299871299871,3108
turns_per_simulator_session,provider,codex,turns,40,45,"(40,45]",71,0.022844272844272845,2362,0.7599742599742599,3108
turns_per_simulator_session,provider,codex,turns,45,51,"(45,51]",59,0.018983268983268985,2421,0.778957528957529,3108
turns_per_simulator_session,provider,codex,turns,51,57,"(51,57]",50,0.016087516087516088,2471,0.795045045045045,3108
turns_per_simulator_session,provider,codex,turns,57,64,"(57,64]",45,0.01447876447876448,2516,0.8095238095238095,3108
turns_per_simulator_session,provider,codex,turns,64,71,"(64,71]",39,0.012548262548262547,2555,0.8220720720720721,3108
turns_per_simulator_session,provider,codex,turns,71,80,"(71,80]",60,0.019305019305019305,2615,0.8413770913770914,3108
turns_per_simulator_session,provider,codex,turns,80,90,"(80,90]",40,0.01287001287001287,2655,0.8542471042471043,3108
turns_per_simulator_session,provider,codex,turns,90,100,"(90,100]",44,0.014157014157014158,2699,0.8684041184041184,3108
turns_per_simulator_session,provider,codex,turns,100,113,"(100,113]",69,0.0222007722007722,2768,0.8906048906048906,3108
turns_per_simulator_session,provider,codex,turns,113,126,"(113,126]",52,0.01673101673101673,2820,0.9073359073359073,3108
turns_per_simulator_session,provider,codex,turns,126,142,"(126,142]",58,0.01866151866151866,2878,0.925997425997426,3108
turns_per_simulator_session,provider,codex,turns,142,159,"(142,159]",67,0.021557271557271558,2945,0.9475546975546976,3108
turns_per_simulator_session,provider,codex,turns,159,178,"(159,178]",32,0.010296010296010296,2977,0.9578507078507078,3108
turns_per_simulator_session,provider,codex,turns,178,200,"(178,200]",33,0.010617760617760617,3010,0.9684684684684685,3108
turns_per_simulator_session,provider,codex,turns,200,224,"(200,224]",23,0.0074002574002574005,3033,0.9758687258687259,3108
turns_per_simulator_session,provider,codex,turns,224,252,"(224,252]",13,0.004182754182754183,3046,0.98005148005148,3108
turns_per_simulator_session,provider,codex,turns,252,282,"(252,282]",14,0.0045045045045045045,3060,0.9845559845559846,3108
turns_per_simulator_session,provider,codex,turns,282,317,"(282,317]",10,0.0032175032175032173,3070,0.9877734877734877,3108
turns_per_simulator_session,provider,codex,turns,317,355,"(317,355]",8,0.002574002574002574,3078,0.9903474903474904,3108
turns_per_simulator_session,provider,codex,turns,355,399,"(355,399]",6,0.0019305019305019305,3084,0.9922779922779923,3108
turns_per_simulator_session,provider,codex,turns,399,447,"(399,447]",4,0.001287001287001287,3088,0.9935649935649936,3108
turns_per_simulator_session,provider,codex,turns,447,502,"(447,502]",3,0.0009652509652509653,3091,0.9945302445302445,3108
turns_per_simulator_session,provider,codex,turns,502,563,"(502,563]",4,0.001287001287001287,3095,0.9958172458172458,3108
turns_per_simulator_session,provider,codex,turns,563,631,"(563,631]",4,0.001287001287001287,3099,0.997104247104247,3108
turns_per_simulator_session,provider,codex,turns,631,708,"(631,708]",3,0.0009652509652509653,3102,0.9980694980694981,3108
turns_per_simulator_session,provider,codex,turns,708,795,"(708,795]",2,0.0006435006435006435,3104,0.9987129987129987,3108
turns_per_simulator_session,provider,codex,turns,795,892,"(795,892]",2,0.0006435006435006435,3106,0.9993564993564994,3108
turns_per_simulator_session,provider,codex,turns,892,1000,"(892,1000]",1,0.00032175032175032174,3107,0.9996782496782497,3108
turns_per_simulator_session,provider,codex,turns,1123,1149,"(1123,1149]",1,0.00032175032175032174,3108,1.0,3108
